,Dist1,Dist2
11919,23.90119216,12.72147477
11920,23.90137368,12.72155608
11921,23.90410327,12.72277866
11922,23.90524942,12.72329202
11923,23.90566473,12.72347804
11924,23.9071954,12.72416363
11925,23.90771593,12.72439677
11926,23.90796827,12.7245098
11927,23.90950535,12.72519826
11928,23.91136324,12.72603042
11929,23.91213994,12.72637831
11930,23.91430491,12.72734802
11931,23.91490591,12.72761721
11932,23.91555856,12.72790953
11933,23.91979359,12.72980645
11934,23.92376568,12.7315856
11935,23.92409687,12.73173395
11936,23.9246651,12.73198846
11937,23.92584978,12.7325191
11938,23.92818325,12.7335643
11939,23.93226864,12.73539422
11940,23.93329894,12.73585572
11941,23.93401237,12.73617528
11942,23.93498504,12.73661096
11943,23.93926491,12.73852802
11944,23.93972653,12.73873479
11945,23.94073774,12.73918774
11946,23.94120645,12.73939769
11947,23.94257022,12.74000856
11948,23.94343353,12.74039526
11949,23.94762996,12.74227497
11950,23.95003741,12.74335335
11951,23.95327442,12.74480332
11952,23.95554766,12.74582158
11953,23.95576099,12.74591714
11954,23.95927542,12.74749139
11955,23.95932059,12.74751163
11956,23.95975865,12.74770786
11957,23.9626518,12.74900382
11958,23.96564286,12.75034365
11959,23.96678667,12.75085601
11960,23.967497,12.7511742
11961,23.97225167,12.75330405
11962,23.97291895,12.75360296
11963,23.97467971,12.75439169
11964,23.97718067,12.75551201
11965,23.97726726,12.7555508
11966,23.97872016,12.75620163
11967,23.98229118,12.75780129
11968,23.98466736,12.75886572
11969,23.98829518,12.76049084
11970,23.99515417,12.76356343
11971,24.00360539,12.76734933
11972,24.00577358,12.76832062
11973,24.00730603,12.76900713
11974,24.0098262,12.77013611
11975,24.01058774,12.77047726
11976,24.01629078,12.77303211
11977,24.01688827,12.77329978
11978,24.02224395,12.77569905
11979,24.02305313,12.77606155
11980,24.0233093,12.77617631
11981,24.02512535,12.77698988
11982,24.0303191,12.77931664
11983,24.032475,12.78028247
11984,24.03281225,12.78043356
11985,24.0333954,12.78069481
11986,24.03401363,12.78097177
11987,24.03419549,12.78105325
11988,24.03483875,12.78134143
11989,24.03692792,12.78227737
11990,24.03712975,12.78236779
11991,24.03759813,12.78257762
11992,24.04052901,12.78389066
11993,24.04758773,12.787053
11994,24.05390868,12.78988484
11995,24.05450251,12.79015089
11996,24.05510568,12.79042112
11997,24.0567669,12.79116536
11998,24.06281306,12.79387414
11999,24.06365013,12.79424917
12000,24.06512268,12.79490889
12001,24.06597712,12.79529171
12002,24.06618402,12.7953844
12003,24.06677497,12.79564916
12004,24.06728237,12.79587648
12005,24.06840393,12.79637897
12006,24.07134136,12.79769501
12007,24.07477449,12.79923314
12008,24.07560577,12.79960558
12009,24.07730021,12.80036474
12010,24.0791448,12.80119117
12011,24.08177444,12.80236934
12012,24.0819519,12.80244884
12013,24.08338663,12.80309165
12014,24.08389095,12.8033176
12015,24.09178242,12.80685328
12016,24.09718671,12.80927464
12017,24.09828478,12.80976662
12018,24.10014387,12.81059958
12019,24.10108193,12.81101988
12020,24.10537887,12.81294512
12021,24.10724895,12.81378301
12022,24.10832258,12.81426406
12023,24.11220989,12.81600578
12024,24.11651847,12.81793628
12025,24.12185089,12.82032554
12026,24.12225935,12.82050855
12027,24.12349281,12.82106123
12028,24.12393788,12.82126065
12029,24.12410273,12.82133451
12030,24.12712281,12.82268771
12031,24.12781681,12.82299867
12032,24.13243876,12.82506963
12033,24.13390805,12.82572798
12034,24.13578171,12.82656752
12035,24.13820964,12.82765542
12036,24.14126531,12.82902459
12037,24.14128664,12.82903415
12038,24.1472465,12.83170466
12039,24.15003505,12.83295417
12040,24.15003978,12.83295628
12041,24.15013865,12.83300059
12042,24.15528928,12.83530853
12043,24.15876023,12.83686383
12044,24.15927074,12.83709259
12045,24.16140219,12.83804768
12046,24.16731489,12.84069714
12047,24.16764851,12.84084664
12048,24.16849656,12.84122665
12049,24.17914247,12.84599714
12050,24.18039916,12.84656028
12051,24.18328229,12.84785224
12052,24.18374734,12.84806063
12053,24.18496262,12.84860522
12054,24.18934441,12.85056877
12055,24.19007032,12.85089406
12056,24.19271925,12.8520811
12057,24.19346752,12.85241641
12058,24.19602568,12.85356278
12059,24.20471121,12.85745499
12060,24.2101218,12.85987965
12061,24.21048687,12.86004325
12062,24.21756895,12.86321699
12063,24.22233726,12.86535387
12064,24.22458022,12.86635905
12065,24.22636737,12.86715995
12066,24.22939029,12.86851467
12067,24.22973467,12.868669
12068,24.23156572,12.86948958
12069,24.23258596,12.86994681
12070,24.23280619,12.8700455
12071,24.23563742,12.87131433
12072,24.23660907,12.87174978
12073,24.23827602,12.87249683
12074,24.24518834,12.87559466
12075,24.24535282,12.87566837
12076,24.24539213,12.87568599
12077,24.25233884,12.87879926
12078,24.25472669,12.87986942
12079,24.25602942,12.88045327
12080,24.25609637,12.88048327
12081,24.2578651,12.88127597
12082,24.25867753,12.88164008
12083,24.26011246,12.88228318
12084,24.26230874,12.88326749
12085,24.26357456,12.88383481
12086,24.26486662,12.88441388
12087,24.26496568,12.88445827
12088,24.26506935,12.88450473
12089,24.26568011,12.88477847
12090,24.26872112,12.88614139
12091,24.26925458,12.88638047
12092,24.27060607,12.88698619
12093,24.27228832,12.88774014
12094,24.27407685,12.88854174
12095,24.27507858,12.8889907
12096,24.27793612,12.89027141
12097,24.28164025,12.89193156
12098,24.28422832,12.89309152
12099,24.28687148,12.89427617
12100,24.28798354,12.8947746
12101,24.28805785,12.8948079
12102,24.29240835,12.89675779
12103,24.29516973,12.89799545
12104,24.29601149,12.89837273
12105,24.29870534,12.89958012
12106,24.29927543,12.89983564
12107,24.3009316,12.90057795
12108,24.30123652,12.90071461
12109,24.30183667,12.90098361
12110,24.30203384,12.90107198
12111,24.30250953,12.90128519
12112,24.30441263,12.90213818
12113,24.30501324,12.90240738
12114,24.30652685,12.90308579
12115,24.31002812,12.90465511
12116,24.31045354,12.90484579
12117,24.31371505,12.90630765
12118,24.31479548,12.90679192
12119,24.3172381,12.90788676
12120,24.32291771,12.91043249
12121,24.32489493,12.91131873
12122,24.32868884,12.91301927
12123,24.33066487,12.91390499
12124,24.33420389,12.9154913
12125,24.33627413,12.91641926
12126,24.33733978,12.91689692
12127,24.33942169,12.91783011
12128,24.34246783,12.91919552
12129,24.34362305,12.91971334
12130,24.34517162,12.92040748
12131,24.34831319,12.92181567
12132,24.35319634,12.92400454
12133,24.35457582,12.92462289
12134,24.35751753,12.92594152
12135,24.36131026,12.92764164
12136,24.36531272,12.92943578
12137,24.36674276,12.93007681
12138,24.37280339,12.93279358
12139,24.3737228,12.93320572
12140,24.3771696,12.93475082
12141,24.38102904,12.9364809
12142,24.38134673,12.93662331
12143,24.3838754,12.93775685
12144,24.3887109,12.93992451
12145,24.39136231,12.94111308
12146,24.39163242,12.94123417
12147,24.39224107,12.94150702
12148,24.39414173,12.94235905
12149,24.39437908,12.94246545
12150,24.39753729,12.94388124
12151,24.39807952,12.94412431
12152,24.398669,12.94438857
12153,24.39998981,12.94498068
12154,24.40170278,12.94574859
12155,24.40201894,12.94589032
12156,24.40253961,12.94612373
12157,24.40319471,12.94641741
12158,24.40396584,12.9467631
12159,24.40420819,12.94687174
12160,24.41013384,12.94952819
12161,24.41128844,12.9500458
12162,24.41382804,12.9511843
12163,24.41849943,12.95327851
12164,24.41892971,12.95347141
12165,24.4189323,12.95347256
12166,24.42286662,12.95523635
12167,24.42332726,12.95544286
12168,24.42487477,12.95613663
12169,24.42814861,12.95760433
12170,24.43309597,12.95982232
12171,24.43693421,12.96154308
12172,24.43940622,12.96265133
12173,24.44273754,12.96414485
12174,24.44298076,12.96425389
12175,24.44533812,12.96531076
12176,24.44675777,12.96594723
12177,24.44696992,12.96604234
12178,24.44716071,12.96612788
12179,24.45284682,12.96867715
12180,24.45319683,12.96883407
12181,24.45356911,12.96900098
12182,24.45386142,12.96913204
12183,24.45617654,12.97016999
12184,24.45789807,12.97094182
12185,24.45796127,12.97097015
12186,24.46043626,12.97207979
12187,24.46046471,12.97209255
12188,24.4670424,12.97504162
12189,24.46729006,12.97515266
12190,24.46839847,12.97564961
12191,24.46911224,12.97596963
12192,24.47066911,12.97666765
12193,24.4728598,12.97764985
12194,24.47338128,12.97788366
12195,24.47348099,12.97792837
12196,24.47428653,12.97828953
12197,24.4778818,12.97990149
12198,24.48619914,12.98363066
12199,24.48686005,12.98392699
12200,24.48718328,12.98407191
12201,24.49195499,12.98621139
12202,24.49385629,12.98706387
12203,24.49765384,12.98876659
12204,24.50025557,12.98993314
12205,24.5023559,12.99087488
12206,24.50237111,12.9908817
12207,24.50304436,12.99118357
12208,24.50431492,12.99175327
12209,24.50630107,12.99264382
12210,24.50811755,12.9934583
12211,24.51083066,12.99467481
12212,24.51120661,12.99484338
12213,24.51359651,12.99591498
12214,24.51896561,12.99832244
12215,24.52008316,12.99882354
12216,24.52433837,13.00073155
12217,24.52445092,13.00078202
12218,24.52489698,13.00098203
12219,24.53262357,13.00444664
12220,24.53293737,13.00458735
12221,24.53529499,13.00564452
12222,24.53744802,13.00660996
12223,24.53888706,13.00725524
12224,24.53898088,13.00729731
12225,24.5426007,13.00892048
12226,24.54270728,13.00896827
12227,24.54605038,13.01046737
12228,24.54614348,13.01050912
12229,24.54621546,13.01054139
12230,24.54740109,13.01107305
12231,24.55658993,13.01519352
12232,24.55679283,13.01528451
12233,24.56117116,13.01724787
12234,24.5672027,13.01995261
12235,24.56956858,13.02101356
12236,24.57131493,13.02179669
12237,24.57794255,13.02476879
12238,24.57944664,13.02544329
12239,24.57960312,13.02551346
12240,24.58137054,13.02630606
12241,24.58462944,13.02776751
12242,24.58598587,13.0283758
12243,24.58760229,13.02910069
12244,24.58865398,13.02957232
12245,24.59211392,13.03112395
12246,24.59297027,13.03150799
12247,24.59592355,13.03283241
12248,24.59637308,13.03303401
12249,24.59637674,13.03303565
12250,24.59645621,13.03307129
12251,24.5967365,13.03319699
12252,24.59759306,13.03358112
12253,24.60224168,13.03566586
12254,24.60275371,13.03589549
12255,24.60385608,13.03638987
12256,24.61002141,13.03915484
12257,24.61006077,13.03917249
12258,24.61023077,13.03924873
12259,24.61350606,13.04071761
12260,24.61551797,13.04161991
12261,24.62111982,13.04413223
12262,24.62145652,13.04428324
12263,24.62497934,13.04586317
12264,24.62569653,13.04618482
12265,24.62906623,13.04769609
12266,24.62908581,13.04770487
12267,24.62988423,13.04806296
12268,24.63393017,13.04987753
12269,24.63649542,13.05102803
12270,24.63743934,13.05145138
12271,24.6392555,13.05226592
12272,24.64297673,13.0539349
12273,24.64304223,13.05396428
12274,24.64560138,13.05511207
12275,24.64830093,13.05632283
12276,24.64873045,13.05651548
12277,24.65153512,13.0577734
12278,24.6524124,13.05816686
12279,24.65306223,13.05845832
12280,24.65651706,13.06000786
12281,24.65909437,13.06116383
12282,24.66288886,13.06286573
12283,24.66301703,13.06292321
12284,24.66301978,13.06292445
12285,24.66313759,13.06297728
12286,24.66690628,13.06466763
12287,24.66745164,13.06491224
12288,24.66750679,13.06493698
12289,24.66793938,13.065131
12290,24.67272614,13.067278
12291,24.67372479,13.06772592
12292,24.67385948,13.06778633
12293,24.67450735,13.06807692
12294,24.67492352,13.06826359
12295,24.67534772,13.06845386
12296,24.6759816,13.06873817
12297,24.67907934,13.07012761
12298,24.67912422,13.07014774
12299,24.67986976,13.07048214
12300,24.6843222,13.07247923
12301,24.68588579,13.07318057
12302,24.68614715,13.0732978
12303,24.69321022,13.0764659
12304,24.69426591,13.07693943
12305,24.69701642,13.07817318
12306,24.69751847,13.07839837
12307,24.70762888,13.08293347
12308,24.70788877,13.08305004
12309,24.71090205,13.08440169
12310,24.71666839,13.08698828
12311,24.71723316,13.08724162
12312,24.71739902,13.08731602
12313,24.71926401,13.0881526
12314,24.72603288,13.09118895
12315,24.72729861,13.09175673
12316,24.72878506,13.09242352
12317,24.73300829,13.09431799
12318,24.73366284,13.09461161
12319,24.73446475,13.09497134
12320,24.7345778,13.09502205
12321,24.73476404,13.0951056
12322,24.73636444,13.09582352
12323,24.73851392,13.09678775
12324,24.74008907,13.09749435
12325,24.74142956,13.09809568
12326,24.74336243,13.09896276
12327,24.74355696,13.09905002
12328,24.7450205,13.09970656
12329,24.75003469,13.10195592
12330,24.75282273,13.10320663
12331,24.75377037,13.10363175
12332,24.75474564,13.10406926
12333,24.75672313,13.10495637
12334,24.75803691,13.10554575
12335,24.7602765,13.10655044
12336,24.7622027,13.10741456
12337,24.7633573,13.10793253
12338,24.76456804,13.10847569
12339,24.76535288,13.10882777
12340,24.76712476,13.10962267
12341,24.7679917,13.11001159
12342,24.76808955,13.11005549
12343,24.76839981,13.11019468
12344,24.77041516,13.1110988
12345,24.77219027,13.11189515
12346,24.77592293,13.11356971
12347,24.77839987,13.11468093
12348,24.77861619,13.11477798
12349,24.77921706,13.11504754
12350,24.7797841,13.11530193
12351,24.77998374,13.1153915
12352,24.78427756,13.11731784
12353,24.78852906,13.1192252
12354,24.78967678,13.11974011
12355,24.79155041,13.1205807
12356,24.79252938,13.1210199
12357,24.79369275,13.12154184
12358,24.79560755,13.1224009
12359,24.79564761,13.12241887
12360,24.79724164,13.12313402
12361,24.79968181,13.1242288
12362,24.80173368,13.12514936
12363,24.80189942,13.12522372
12364,24.80275511,13.12560763
12365,24.80790873,13.12791981
12366,24.80901093,13.12841432
12367,24.810577,13.12911695
12368,24.81068304,13.12916452
12369,24.81379466,13.13056058
12370,24.81513039,13.13115987
12371,24.81526072,13.13121834
12372,24.81546068,13.13130806
12373,24.81750732,13.13222631
12374,24.81790033,13.13240264
12375,24.8201246,13.13340059
12376,24.82421764,13.13523701
12377,24.82652913,13.13627411
12378,24.82880312,13.13729439
12379,24.8309773,13.13826989
12380,24.83485305,13.14000885
12381,24.83778299,13.14132346
12382,24.84067292,13.14262013
12383,24.84138255,13.14293853
12384,24.84322452,13.143765
12385,24.84505907,13.14458814
12386,24.84672269,13.14533459
12387,24.84721039,13.14555342
12388,24.84779807,13.14581711
12389,24.85033451,13.14695519
12390,24.85289766,13.14810527
12391,24.85530951,13.14918746
12392,24.85599979,13.14949719
12393,24.86145041,13.1519429
12394,24.8621633,13.15226278
12395,24.86304127,13.15265673
12396,24.86469743,13.15339986
12397,24.86730366,13.1545693
12398,24.86808016,13.15491773
12399,24.87267266,13.15697845
12400,24.8737207,13.15744872
12401,24.8772318,13.15902421
12402,24.88739784,13.16358598
12403,24.88791808,13.16381942
12404,24.88878854,13.16421003
12405,24.89003972,13.16477147
12406,24.89116523,13.16527652
12407,24.8954484,13.16719854
12408,24.89621051,13.16754053
12409,24.89652652,13.16768233
12410,24.89808243,13.16838053
12411,24.89906911,13.16882329
12412,24.90261637,13.1704151
12413,24.90350319,13.17081306
12414,24.9036302,13.17087006
12415,24.904805,13.17139724
12416,24.90498794,13.17147934
12417,24.90523675,13.17159099
12418,24.90540114,13.17166476
12419,24.9068544,13.1723169
12420,24.9075223,13.17261663
12421,24.90879161,13.17318623
12422,24.90887417,13.17322328
12423,24.91208673,13.17466492
12424,24.91295532,13.1750547
12425,24.91624229,13.17652975
12426,24.91726065,13.17698675
12427,24.91927852,13.17789229
12428,24.92505967,13.18048666
12429,24.92529214,13.18059099
12430,24.92670145,13.18122344
12431,24.93069054,13.18301362
12432,24.93202455,13.18361229
12433,24.93255921,13.18385223
12434,24.936322,13.18554088
12435,24.93688447,13.18579331
12436,24.93689826,13.18579949
12437,24.94312757,13.18859509
12438,24.94445192,13.18918944
12439,24.94446532,13.18919545
12440,24.95051386,13.19190996
12441,24.9506439,13.19196833
12442,24.95092761,13.19209566
12443,24.95136788,13.19229324
12444,24.95244834,13.19277815
12445,24.95373913,13.19335745
12446,24.95383814,13.19340188
12447,24.95436026,13.19363621
12448,24.95615398,13.19444122
12449,24.9564931,13.19459341
12450,24.95731869,13.19496394
12451,24.95750631,13.19504814
12452,24.96482829,13.19833426
12453,24.9672737,13.19943177
12454,24.97122943,13.20120714
12455,24.97176564,13.2014478
12456,24.97189583,13.20150623
12457,24.97900082,13.20469506
12458,24.98382506,13.20686028
12459,24.98524479,13.2074975
12460,24.98629069,13.20796692
12461,24.98825573,13.20884888
12462,24.98829099,13.20886471
12463,24.98960708,13.20945541
12464,24.98968156,13.20948884
12465,24.99238713,13.21070318
12466,24.99624839,13.21243625
12467,25.00019758,13.2142088
12468,25.00103885,13.21458639
12469,25.00624774,13.21692437
12470,25.00654885,13.21705952
12471,25.00762147,13.21754096
12472,25.00988424,13.2185566
12473,25.01262926,13.2197887
12474,25.01554129,13.22109578
12475,25.01739859,13.22192944
12476,25.02089348,13.22349815
12477,25.02462401,13.22517265
12478,25.03064911,13.22787712
12479,25.03088044,13.22798095
12480,25.03390594,13.22933902
12481,25.03543446,13.23002513
12482,25.0378811,13.23112337
12483,25.03940463,13.23180724
12484,25.04076696,13.23241877
12485,25.04561594,13.23459539
12486,25.04964633,13.23640458
12487,25.05060395,13.23683445
12488,25.05418648,13.23844261
12489,25.05564739,13.2390984
12490,25.05918446,13.24068618
12491,25.05993443,13.24102285
12492,25.06236623,13.24211448
12493,25.06250827,13.24217825
12494,25.0631755,13.24247777
12495,25.06788699,13.24459278
12496,25.06840101,13.24482352
12497,25.06952011,13.2453259
12498,25.07169386,13.24630172
12499,25.07222477,13.24654005
12500,25.07364029,13.24717549
12501,25.07541488,13.24797213
12502,25.07769583,13.24899608
12503,25.07993583,13.25000166
12504,25.08001732,13.25003824
12505,25.08097047,13.25046613
12506,25.08148271,13.25069608
12507,25.08269818,13.25124173
12508,25.08859538,13.25388913
12509,25.09368622,13.25617457
12510,25.09533292,13.25691383
12511,25.09592907,13.25718146
12512,25.10068843,13.25931812
12513,25.10523977,13.26136141
12514,25.10545396,13.26145756
12515,25.10692684,13.26211881
12516,25.10970444,13.26336581
12517,25.1105238,13.26373366
12518,25.11378347,13.26519709
12519,25.11464945,13.26558587
12520,25.11751038,13.26687031
12521,25.11782125,13.26700987
12522,25.11895942,13.26752086
12523,25.11905212,13.26756248
12524,25.12018572,13.26807142
12525,25.12314793,13.26940134
12526,25.12394599,13.26975964
12527,25.12782094,13.27149936
12528,25.13096303,13.27291006
12529,25.1314087,13.27311015
12530,25.13212162,13.27343023
12531,25.13322163,13.27392411
12532,25.13486865,13.27466358
12533,25.13732473,13.2757663
12534,25.13735518,13.27577997
12535,25.13792688,13.27603665
12536,25.14007199,13.27699976
12537,25.14567284,13.27951444
12538,25.14612719,13.27971844
12539,25.14633448,13.27981151
12540,25.15188666,13.28230438
12541,25.15217724,13.28243485
12542,25.15379796,13.28316254
12543,25.15488407,13.28365019
12544,25.16114698,13.28646223
12545,25.16145732,13.28660157
12546,25.16818538,13.28962251
12547,25.16867788,13.28984365
12548,25.17110322,13.29093265
12549,25.17742955,13.29377326
12550,25.17798625,13.29402323
12551,25.18187103,13.29576758
12552,25.18210004,13.29587041
12553,25.18297787,13.29626458
12554,25.18467622,13.29702718
12555,25.19024459,13.29952753
12556,25.19134335,13.30002091
12557,25.19293805,13.30073699
12558,25.19298713,13.30075902
12559,25.1987791,13.30335983
12560,25.20267252,13.30510814
12561,25.20342501,13.30544604
12562,25.20475307,13.3060424
12563,25.20849262,13.30772164
12564,25.20897299,13.30793735
12565,25.20935127,13.30810722
12566,25.21167601,13.30915115
12567,25.21732945,13.31168986
12568,25.2198144,13.31280575
12569,25.22055764,13.31313951
12570,25.22232785,13.31393445
12571,25.22444425,13.31488485
12572,25.22493085,13.31510337
12573,25.2305124,13.31760987
12574,25.23173125,13.31815723
12575,25.23453759,13.31941749
12576,25.23543553,13.31982073
12577,25.24131526,13.32246121
12578,25.24147719,13.32253392
12579,25.24183359,13.32269398
12580,25.24185671,13.32270436
12581,25.24324402,13.32332738
12582,25.24435804,13.32382767
12583,25.24563072,13.32439922
12584,25.24854741,13.32570908
12585,25.24920801,13.32600575
12586,25.25129558,13.32694326
12587,25.25718943,13.32959017
12588,25.25846151,13.33016147
12589,25.26212199,13.3318054
12590,25.26711745,13.3340489
12591,25.26968557,13.33520228
12592,25.26986182,13.33528143
12593,25.27402157,13.33714965
12594,25.27663722,13.33832439
12595,25.27782147,13.33885626
12596,25.27796441,13.33892045
12597,25.28217186,13.34081012
12598,25.28768721,13.34328723
12599,25.28886383,13.34381569
12600,25.28987463,13.34426967
12601,25.2941989,13.34621186
12602,25.29547833,13.34678651
12603,25.29714075,13.34753317
12604,25.29974997,13.34870509
12605,25.30360893,13.35043833
12606,25.30361586,13.35044144
12607,25.30494941,13.3510404
12608,25.3058516,13.35144562
12609,25.3064214,13.35170155
12610,25.30813107,13.35246945
12611,25.31111863,13.35381133
12612,25.31276845,13.35455236
12613,25.33100543,13.36274384
12614,25.33329012,13.36377008
12615,25.33506626,13.36456788
12616,25.3357339,13.36486778
12617,25.3359107,13.36494719
12618,25.33618033,13.36506831
12619,25.33819932,13.36597521
12620,25.34007779,13.36681899
12621,25.34104211,13.36725215
12622,25.34546776,13.36924011
12623,25.34621045,13.36957372
12624,25.34697861,13.36991878
12625,25.35368161,13.37292976
12626,25.3573498,13.37457752
12627,25.35844567,13.3750698
12628,25.36242698,13.37685824
12629,25.36478352,13.37791683
12630,25.37218615,13.38124222
12631,25.37249268,13.38137992
12632,25.37391478,13.38201876
12633,25.38427778,13.38667413
12634,25.38554764,13.38724459
12635,25.38640206,13.38762843
12636,25.38670529,13.38776465
12637,25.38713982,13.38795986
12638,25.38827397,13.38846936
12639,25.38953235,13.38903468
12640,25.39252295,13.39037818
12641,25.40021142,13.39383221
12642,25.4021902,13.39472118
12643,25.4054237,13.39617385
12644,25.40568684,13.39629207
12645,25.41131708,13.39882152
12646,25.41219394,13.39921546
12647,25.4136643,13.39987604
12648,25.41402188,13.40003669
12649,25.41593883,13.40089792
12650,25.416431,13.40111903
12651,25.41672057,13.40124913
12652,25.41754586,13.4016199
12653,25.42039923,13.40290185
12654,25.42051264,13.4029528
12655,25.42269259,13.40393219
12656,25.42450772,13.40474769
12657,25.42535465,13.4051282
12658,25.42886399,13.40670488
12659,25.42915082,13.40683374
12660,25.42928538,13.4068942
12661,25.43254531,13.40835884
12662,25.4338919,13.40896384
12663,25.43520447,13.40955357
12664,25.43587575,13.40985517
12665,25.43714766,13.41042663
12666,25.4377557,13.41069982
12667,25.44202272,13.41261697
12668,25.44476364,13.41384846
12669,25.44655168,13.41465183
12670,25.44671841,13.41472674
12671,25.4467803,13.41475455
12672,25.4511895,13.41673562
12673,25.45172295,13.4169753
12674,25.45546485,13.41865658
12675,25.4580442,13.41981551
12676,25.46260074,13.42186284
12677,25.46441582,13.42267839
12678,25.46703542,13.42385544
12679,25.47433105,13.42713357
12680,25.47675168,13.42822124
12681,25.47727999,13.42845864
12682,25.47875672,13.42912218
12683,25.4794346,13.42942678
12684,25.48396939,13.43146444
12685,25.48560545,13.4321996
12686,25.48579748,13.43228589
12687,25.48668575,13.43268502
12688,25.49670739,13.43718826
12689,25.49727539,13.4374435
12690,25.5004024,13.43884865
12691,25.50064695,13.43895854
12692,25.50716019,13.44188536
12693,25.50734987,13.4419706
12694,25.51021209,13.44325679
12695,25.51138358,13.44378323
12696,25.51322408,13.4446103
12697,25.51351262,13.44473996
12698,25.51579524,13.44576572
12699,25.51866483,13.44705526
12700,25.51953568,13.4474466
12701,25.52118097,13.44818596
12702,25.52427856,13.44957798
12703,25.52448859,13.44967236
12704,25.52749308,13.45102254
12705,25.52758675,13.45106464
12706,25.52846213,13.45145803
12707,25.5333098,13.45363654
12708,25.5382045,13.45583622
12709,25.53837593,13.45591326
12710,25.54327172,13.45811346
12711,25.54378801,13.45834548
12712,25.54453037,13.45867911
12713,25.54922085,13.46078707
12714,25.55205145,13.46205918
12715,25.55814056,13.46479576
12716,25.56085477,13.46601559
12717,25.56173555,13.46641144
12718,25.56226534,13.46664954
12719,25.56351762,13.46721236
12720,25.56870188,13.46954234
12721,25.57415239,13.47199201
12722,25.57447576,13.47213735
12723,25.57621713,13.47292
12724,25.57641338,13.4730082
12725,25.5766421,13.47311099
12726,25.57761507,13.4735483
12727,25.57875424,13.47406029
12728,25.57893208,13.47414022
12729,25.58378201,13.47632002
12730,25.58600134,13.47731751
12731,25.58859494,13.47848322
12732,25.5899699,13.47910121
12733,25.59098412,13.47955706
12734,25.59122504,13.47966535
12735,25.5948933,13.4813141
12736,25.59661447,13.48208771
12737,25.59839158,13.48288646
12738,25.59922072,13.48325913
12739,25.59988898,13.48355949
12740,25.6019687,13.48449427
12741,25.60403777,13.48542427
12742,25.6077876,13.48710974
12743,25.60810522,13.4872525
12744,25.60934452,13.48780954
12745,25.61027632,13.48822837
12746,25.61123839,13.4886608
12747,25.61317588,13.48953167
12748,25.61327184,13.48957481
12749,25.6138284,13.48982497
12750,25.61559406,13.49061861
12751,25.61605472,13.49082568
12752,25.61679219,13.49115716
12753,25.61856188,13.49195262
12754,25.6214203,13.49323746
12755,25.62207268,13.49353071
12756,25.62509892,13.494891
12757,25.62548775,13.49506577
12758,25.62681596,13.4956628
12759,25.62883682,13.49657119
12760,25.63027124,13.49721597
12761,25.63078184,13.49744548
12762,25.64024398,13.50169882
12763,25.64368493,13.50324559
12764,25.64733455,13.50488618
12765,25.65154353,13.50677823
12766,25.65410827,13.50793116
12767,25.65742761,13.50942331
12768,25.65789884,13.50963515
12769,25.66100701,13.51103239
12770,25.66177135,13.51137599
12771,25.66179991,13.51138883
12772,25.66364928,13.5122202
12773,25.66379444,13.51228546
12774,25.66672699,13.51360377
12775,25.66804842,13.51419782
12776,25.66849163,13.51439706
12777,25.66979386,13.51498248
12778,25.66987022,13.5150168
12779,25.67083866,13.51545216
12780,25.67095582,13.51550484
12781,25.67799101,13.51866754
12782,25.67851121,13.5189014
12783,25.68174075,13.52035328
12784,25.68661549,13.5225448
12785,25.68988918,13.52401656
12786,25.69030119,13.52420179
12787,25.69052059,13.52430042
12788,25.69118623,13.52459968
12789,25.69567579,13.52661808
12790,25.7005356,13.52880296
12791,25.70140917,13.52919571
12792,25.70251639,13.5296935
12793,25.70294836,13.52988771
12794,25.70386853,13.53030141
12795,25.70525047,13.53092271
12796,25.70806803,13.53218946
12797,25.71094961,13.53348501
12798,25.71104964,13.53352998
12799,25.71720679,13.53629824
12800,25.71754044,13.53644825
12801,25.71880312,13.53701595
12802,25.71957333,13.53736225
12803,25.7248802,13.53974827
12804,25.72512099,13.53985653
12805,25.72680134,13.54061204
12806,25.72815765,13.54122186
12807,25.73311399,13.54345032
12808,25.73465072,13.54414127
12809,25.73687396,13.5451409
12810,25.74349511,13.54811797
12811,25.7451211,13.54884907
12812,25.74753682,13.54993527
12813,25.75254698,13.55218805
12814,25.75378492,13.55274468
12815,25.75404101,13.55285983
12816,25.75791235,13.55460057
12817,25.75862767,13.55492222
12818,25.7587979,13.55499876
12819,25.75964204,13.55537833
12820,25.76073036,13.5558677
12821,25.76095414,13.55596832
12822,25.76228152,13.55656519
12823,25.76262978,13.55672178
12824,25.76452834,13.55757548
12825,25.76511896,13.55784106
12826,25.76588453,13.55818531
12827,25.76649623,13.55846037
12828,25.76761829,13.55896492
12829,25.76774906,13.55902372
12830,25.77105757,13.56051143
12831,25.77159055,13.5607511
12832,25.77208272,13.56097241
12833,25.77252628,13.56117186
12834,25.77557081,13.5625409
12835,25.77856579,13.56388766
12836,25.78341929,13.56607017
12837,25.78355992,13.56613341
12838,25.78840945,13.56831416
12839,25.79107837,13.56951434
12840,25.79258886,13.5701936
12841,25.79384173,13.570757
12842,25.79486956,13.57121921
12843,25.79823931,13.57273457
12844,25.79857643,13.57288617
12845,25.80690228,13.57663033
12846,25.80746365,13.57688278
12847,25.80874073,13.5774571
12848,25.81134128,13.57862659
12849,25.81226528,13.57904213
12850,25.81310702,13.57942067
12851,25.81326816,13.57949314
